date,article,views,day_of_week,month,regime,views_lag1,views_lag7,views_ma7,views_std7
2022-10-29,Taylor_Swift,33375,5,10,declining,48870.0,40995.0,48092.42857142857,11135.750189624498
2022-10-30,Taylor_Swift,45647,6,10,normal,33375.0,31543.0,50107.28571428572,8638.176731122276
2022-10-31,Taylor_Swift,51240,0,10,normal,45647.0,58700.0,49041.57142857143,7823.113805835566
2022-11-01,Taylor_Swift,49026,1,11,normal,51240.0,53386.0,48418.71428571428,7589.655058352095
2022-11-02,Taylor_Swift,56842,2,11,normal,49026.0,53656.0,48873.857142857145,8038.342271650166
2022-11-03,Taylor_Swift,46990,3,11,normal,56842.0,57117.0,47427.142857142855,7172.148874374991
2022-11-04,Taylor_Swift,45433,4,11,declining,46990.0,48870.0,46936.142857142855,7174.5559544033995
2022-11-05,Taylor_Swift,40104,5,11,declining,45433.0,33375.0,47897.42857142857,5246.437008649021
2022-11-06,Taylor_Swift,39096,6,11,declining,40104.0,45647.0,46961.57142857143,6210.4820493841235
2022-11-07,Taylor_Swift,36984,0,11,declining,39096.0,51240.0,44925.0,6875.489582568569
2022-11-08,Taylor_Swift,54674,1,11,normal,36984.0,49026.0,45731.857142857145,7716.884225052605
2022-11-09,Taylor_Swift,56769,2,11,normal,54674.0,56842.0,45721.42857142857,7699.39715945711
2022-11-10,Taylor_Swift,63967,3,11,normal,56769.0,46990.0,48146.71428571428,10374.663267054482
2022-11-11,Taylor_Swift,46816,4,11,normal,63967.0,45433.0,48344.28571428572,10327.432251279575
2022-11-12,Taylor_Swift,35405,5,11,normal,46816.0,40104.0,47673.0,11077.78238938979
2022-11-13,Taylor_Swift,32118,6,11,declining,35405.0,39096.0,46676.142857142855,12232.065803024936
2022-11-14,Taylor_Swift,63423,0,11,normal,32118.0,36984.0,50453.142857142855,12808.851697538334
2022-11-15,Taylor_Swift,56318,1,11,normal,63423.0,54674.0,50688.0,12913.783979402528
2022-11-16,Taylor_Swift,68985,2,11,normal,56318.0,56769.0,52433.142857142855,14589.253367103125
2022-11-17,Taylor_Swift,53967,3,11,normal,68985.0,63967.0,51004.57142857143,13736.296357426707
2022-11-18,Taylor_Swift,49958,4,11,normal,53967.0,46816.0,51453.42857142857,13627.5205479838
2022-11-19,Taylor_Swift,36842,5,11,normal,49958.0,35405.0,51658.71428571428,13353.543146724576
2022-11-20,Taylor_Swift,31775,6,11,declining,36842.0,32118.0,51609.71428571428,13437.562151351522
2022-11-21,Taylor_Swift,56359,0,11,normal,31775.0,63423.0,50600.57142857143,12644.378656899451
2022-11-22,Taylor_Swift,55347,1,11,normal,56359.0,56318.0,50461.857142857145,12576.345341269218
2022-11-23,Taylor_Swift,58249,2,11,normal,55347.0,68985.0,48928.142857142855,10408.759042726046
2022-11-24,Taylor_Swift,342370,3,11,viral,58249.0,53967.0,90128.57142857143,111691.8825980013
2022-11-25,Taylor_Swift,53814,4,11,normal,342370.0,49958.0,90679.42857142857,111470.03260496685
2022-11-26,Taylor_Swift,46827,5,11,normal,53814.0,36842.0,92105.85714285714,110727.69369106741
2022-11-27,Taylor_Swift,38307,6,11,declining,46827.0,31775.0,93039.0,110160.59664417215
2022-11-28,Taylor_Swift,60201,0,11,normal,38307.0,56359.0,93587.85714285714,109956.76836288667
2022-11-29,Taylor_Swift,59118,1,11,normal,60201.0,55347.0,94126.57142857143,109747.22612873808
2022-11-30,Taylor_Swift,44480,2,11,normal,59118.0,58249.0,92159.57142857143,110617.37367890742
2022-12-01,Taylor_Swift,43019,3,12,normal,44480.0,342370.0,49395.142857142855,8418.06484944922
2022-12-02,Taylor_Swift,53839,4,12,normal,43019.0,53814.0,49398.71428571428,8420.257056929475
2022-12-03,Taylor_Swift,43084,5,12,normal,53839.0,46827.0,48864.0,8724.150770514892
2022-12-04,Taylor_Swift,34521,6,12,declining,43084.0,38307.0,48323.142857142855,9564.592297088933
2022-12-05,Taylor_Swift,53647,0,12,normal,34521.0,60201.0,47386.857142857145,8465.735869346108
2022-12-06,Taylor_Swift,57564,1,12,normal,53647.0,59118.0,47164.857142857145,8120.15639070661
2022-12-07,Taylor_Swift,28061,2,12,declining,57564.0,44480.0,44819.28571428572,10915.269132646516
2022-12-08,Taylor_Swift,61586,3,12,normal,28061.0,43019.0,47471.71428571428,12539.887289689039
2022-12-09,Taylor_Swift,51415,4,12,normal,61586.0,53839.0,47125.42857142857,12367.028865187895
2022-12-10,Taylor_Swift,37093,5,12,declining,51415.0,43084.0,46269.57142857143,12889.591768259805
2022-12-11,Taylor_Swift,34272,6,12,declining,37093.0,34521.0,46234.0,12927.705313267188
2022-12-12,Taylor_Swift,52100,0,12,normal,34272.0,53647.0,46013.0,12792.373300786558
2022-12-13,Taylor_Swift,60674,1,12,normal,52100.0,57564.0,46457.28571428572,13304.175280894784
2022-12-14,Taylor_Swift,41668,2,12,normal,60674.0,28061.0,48401.142857142855,10954.98626849282
2022-12-15,Taylor_Swift,49758,3,12,normal,41668.0,61586.0,46711.42857142857,9381.586643654193
2022-12-16,Taylor_Swift,50006,4,12,normal,49758.0,51415.0,46510.142857142855,9278.397965679942
2022-12-17,Taylor_Swift,35101,5,12,declining,50006.0,37093.0,46225.57142857143,9638.906470777218
2022-12-18,Taylor_Swift,37630,6,12,declining,35101.0,34272.0,46705.28571428572,9007.739315246548
2022-12-19,Taylor_Swift,62776,0,12,normal,37630.0,52100.0,48230.42857142857,10799.063969578881
2022-12-20,Taylor_Swift,47706,1,12,normal,62776.0,60674.0,46377.857142857145,9319.577108227626
2022-12-21,Taylor_Swift,61783,2,12,normal,47706.0,41668.0,49251.42857142857,10633.758254683824
2022-12-22,Taylor_Swift,47560,3,12,normal,61783.0,49758.0,48937.42857142857,10648.74821840842
2022-12-23,Taylor_Swift,52438,4,12,normal,47560.0,50006.0,49284.857142857145,10728.79490636604
2022-12-24,Taylor_Swift,38528,5,12,normal,52438.0,35101.0,49774.42857142857,10029.063197480418
2022-12-25,Taylor_Swift,31564,6,12,declining,38528.0,37630.0,48907.857142857145,11419.052739881683
2022-12-26,Taylor_Swift,76511,0,12,trending,31564.0,62776.0,50870.0,14860.611640620364
2022-12-27,Taylor_Swift,65925,1,12,normal,76511.0,47706.0,53472.71428571428,15781.053764079537
2022-12-28,Taylor_Swift,50297,2,12,normal,65925.0,61783.0,51831.857142857145,15364.609631971287
2022-12-29,Taylor_Swift,52403,3,12,normal,50297.0,47560.0,52523.71428571428,15248.793129450256
2022-12-30,Taylor_Swift,59669,4,12,normal,52403.0,52438.0,53556.71428571428,15485.112686214747
2022-12-31,Taylor_Swift,29407,5,12,declining,59669.0,38528.0,52253.71428571428,17244.29409702727
2023-01-01,Taylor_Swift,41932,6,1,normal,29407.0,31564.0,53734.857142857145,15531.211011257217
2023-01-02,Taylor_Swift,56670,0,1,normal,41932.0,76511.0,50900.42857142857,12117.037424733373
2023-01-03,Taylor_Swift,50633,1,1,normal,56670.0,65925.0,48715.857142857145,10180.560567876388
2023-01-04,Taylor_Swift,57368,2,1,normal,50633.0,50297.0,49726.0,10701.08813781767
2023-01-05,Taylor_Swift,54581,3,1,normal,57368.0,52403.0,50037.142857142855,10822.867386982021
2023-01-06,Taylor_Swift,54535,4,1,normal,54581.0,59669.0,49303.71428571428,10218.442277149557
2023-01-07,Taylor_Swift,41399,5,1,normal,54535.0,29407.0,51016.857142857145,6739.938610714389
2023-01-08,Taylor_Swift,27035,6,1,declining,41399.0,41932.0,48888.71428571428,11056.31443586745
2023-01-09,Taylor_Swift,47189,0,1,normal,27035.0,56670.0,47534.28571428572,10511.516045339902
2023-01-10,Taylor_Swift,49662,1,1,normal,47189.0,50633.0,47395.57142857143,10470.134221635237
2023-01-11,Taylor_Swift,70133,2,1,normal,49662.0,57368.0,49219.142857142855,13241.385255183817
2023-01-12,Taylor_Swift,47795,3,1,normal,70133.0,54581.0,48249.71428571428,13030.130655706076
2023-01-13,Taylor_Swift,51085,4,1,normal,47795.0,54535.0,47756.857142857145,12816.262461271617
2023-01-14,Taylor_Swift,221109,5,1,viral,51085.0,41399.0,73429.71428571429,66310.39816578363
2023-01-15,Taylor_Swift,41638,6,1,normal,221109.0,27035.0,75515.85714285714,64820.512531215936
2023-01-16,Taylor_Swift,59820,0,1,normal,41638.0,47189.0,77320.28571428571,64072.03033491363
2023-01-17,Taylor_Swift,52270,1,1,normal,59820.0,49662.0,77692.85714285714,63891.724564371565
2023-01-18,Taylor_Swift,45600,2,1,normal,52270.0,70133.0,74188.14285714286,65038.10894500898
2023-01-19,Taylor_Swift,54890,3,1,normal,45600.0,47795.0,75201.71428571429,64612.12828541889
2023-01-20,Taylor_Swift,63412,4,1,normal,54890.0,51085.0,76962.71428571429,64010.46312573771
2023-01-21,Taylor_Swift,41383,5,1,normal,63412.0,221109.0,51287.57142857143,8730.311141022283
2023-01-22,Taylor_Swift,29763,6,1,declining,41383.0,41638.0,49591.142857142855,11599.984575113369
2023-01-23,Taylor_Swift,68790,0,1,normal,29763.0,59820.0,50872.57142857143,13290.535703489331
2023-01-24,Taylor_Swift,40355,1,1,normal,68790.0,52270.0,49170.42857142857,13833.627541335356
2023-01-25,Taylor_Swift,192527,2,1,viral,40355.0,45600.0,70160.0,55681.59384093336
2023-01-26,Taylor_Swift,47704,3,1,normal,192527.0,54890.0,69133.42857142857,56074.89255408683
2023-01-27,Taylor_Swift,40745,4,1,declining,47704.0,63412.0,65895.28571428571,57105.35672104762
2023-01-28,Taylor_Swift,37055,5,1,declining,40745.0,41383.0,65277.0,57437.45088644983
2023-01-29,Taylor_Swift,30492,6,1,declining,37055.0,29763.0,65381.142857142855,57362.939102491895
2023-01-30,Taylor_Swift,54794,0,1,normal,30492.0,68790.0,63381.71428571428,57468.141869254534
2023-01-31,Taylor_Swift,61128,1,1,normal,54794.0,40355.0,66349.28571428571,56610.84742259883
2023-02-01,Taylor_Swift,60251,2,2,normal,61128.0,192527.0,47452.71428571428,11871.105673220754
2023-02-02,Taylor_Swift,61093,3,2,normal,60251.0,47704.0,49365.42857142857,12948.12610453956
2023-02-03,Taylor_Swift,63971,4,2,normal,61093.0,40745.0,52683.42857142857,13340.857529374085
2023-02-04,Taylor_Swift,35843,5,2,declining,63971.0,37055.0,52510.28571428572,13583.15920192249
2023-02-05,Taylor_Swift,31722,6,2,declining,35843.0,30492.0,52686.0,13254.842335287996
2023-02-06,Taylor_Swift,56536,0,2,normal,31722.0,54794.0,52934.857142857145,13317.221925369167
2023-02-07,Taylor_Swift,64675,1,2,normal,56536.0,61128.0,53441.57142857143,13741.64259780189
2023-02-08,Taylor_Swift,51529,2,2,normal,64675.0,60251.0,52195.57142857143,13412.795182923559
2023-02-09,Taylor_Swift,50554,3,2,normal,51529.0,61093.0,50690.0,12826.286498178024
2023-02-10,Taylor_Swift,53224,4,2,normal,50554.0,63971.0,49154.71428571428,11551.466223158564
2023-02-11,Taylor_Swift,41040,5,2,declining,53224.0,35843.0,49897.142857142855,10688.051590890396
2023-02-12,Taylor_Swift,34949,6,2,declining,41040.0,31722.0,50358.142857142855,9806.717008061421
2023-02-13,Taylor_Swift,44777,0,2,normal,34949.0,56536.0,48678.28571428572,9576.533710313635
2023-02-14,Taylor_Swift,60490,1,2,normal,44777.0,64675.0,48080.42857142857,8479.1870848012
2023-02-15,Taylor_Swift,63028,2,2,normal,60490.0,51529.0,49723.142857142855,10198.262571448213
2023-02-16,Taylor_Swift,63406,3,2,normal,63028.0,50554.0,51559.142857142855,11452.520398418883
2023-02-17,Taylor_Swift,47293,4,2,normal,63406.0,53224.0,50711.857142857145,11527.968271824875
2023-02-18,Taylor_Swift,36166,5,2,declining,47293.0,41040.0,50015.57142857143,12328.880441970061
2023-02-19,Taylor_Swift,44689,6,2,normal,36166.0,34949.0,51407.0,10799.89222168491
2023-02-20,Taylor_Swift,48872,0,2,normal,44689.0,44777.0,51992.0,10487.292167190248
2023-02-21,Taylor_Swift,67206,1,2,normal,48872.0,60490.0,52951.42857142857,11638.342176575537
2023-02-22,Taylor_Swift,54719,2,2,normal,67206.0,63028.0,51764.42857142857,10835.360982406522
2023-02-23,Taylor_Swift,57861,3,2,normal,54719.0,63406.0,50972.28571428572,10013.988977330944
2023-02-24,Taylor_Swift,59558,4,2,normal,57861.0,47293.0,52724.42857142857,10330.917720725032
2023-02-25,Taylor_Swift,30375,5,2,declining,59558.0,36166.0,51897.142857142855,11978.395516214476
2023-02-26,Taylor_Swift,40655,6,2,normal,30375.0,44689.0,51320.857142857145,12469.933646289677
2023-02-27,Taylor_Swift,43795,0,2,normal,40655.0,48872.0,50595.57142857143,12779.898406705934
2023-02-28,Taylor_Swift,52134,1,2,normal,43795.0,67206.0,48442.42857142857,10598.451740029102
2023-03-01,Taylor_Swift,53673,2,3,normal,52134.0,54719.0,48293.0,10502.14503486526
2023-03-02,Taylor_Swift,61786,3,3,normal,53673.0,57861.0,48853.71428571428,11180.96539830558
2023-03-03,Taylor_Swift,54013,4,3,normal,61786.0,59558.0,48061.57142857143,10470.020596241735
2023-03-04,Taylor_Swift,45661,5,3,normal,54013.0,30375.0,50245.28571428572,7272.043103885775
2023-03-05,Taylor_Swift,37211,6,3,normal,45661.0,40655.0,49753.28571428572,8098.562026975709
2023-03-06,Taylor_Swift,44801,0,3,normal,37211.0,43795.0,49897.0,7983.312073737165
2023-03-07,Taylor_Swift,57264,1,3,normal,44801.0,52134.0,50629.857142857145,8445.004370012746
2023-03-08,Taylor_Swift,45205,2,3,normal,57264.0,53673.0,49420.142857142855,8542.37563422504
2023-03-09,Taylor_Swift,59636,3,3,normal,45205.0,61786.0,49113.0,8048.002298708128
2023-03-10,Taylor_Swift,53883,4,3,normal,59636.0,54013.0,49094.42857142857,8034.95002799596
2023-03-11,Taylor_Swift,33372,5,3,declining,53883.0,45661.0,47338.857142857145,10009.950406613878
2023-03-12,Taylor_Swift,22908,6,3,declining,33372.0,37211.0,45295.57142857143,13330.809038429019
2023-03-13,Taylor_Swift,59443,0,3,normal,22908.0,44801.0,47387.28571428572,14350.03525796275
2023-03-14,Taylor_Swift,52100,1,3,normal,59443.0,57264.0,46649.57142857143,13882.79334112532
2023-03-15,Taylor_Swift,47769,2,3,normal,52100.0,45205.0,47015.857142857145,13872.147651903178
2023-03-16,Taylor_Swift,58651,3,3,normal,47769.0,59636.0,46875.142857142855,13727.034292818056
2023-03-17,Taylor_Swift,61326,4,3,normal,58651.0,53883.0,47938.42857142857,14619.575904213485
2023-03-18,Taylor_Swift,30209,5,3,declining,61326.0,33372.0,47486.57142857143,15182.855296431995
2023-03-19,Taylor_Swift,30690,6,3,declining,30209.0,22908.0,48598.28571428572,13244.381497001164
2023-03-20,Taylor_Swift,56126,0,3,normal,30690.0,59443.0,48124.42857142857,12845.02963350907
2023-03-21,Taylor_Swift,64841,1,3,normal,56126.0,52100.0,49944.57142857143,14320.247144715247
2023-03-22,Taylor_Swift,51578,2,3,normal,64841.0,47769.0,50488.71428571428,14296.148708822684
2023-03-23,Taylor_Swift,72171,3,3,normal,51578.0,58651.0,52420.142857142855,16348.62327974031
2023-03-24,Taylor_Swift,58783,4,3,normal,72171.0,61326.0,52056.857142857145,16144.724230416583
2023-03-25,Taylor_Swift,45002,5,3,normal,58783.0,30209.0,54170.142857142855,13571.373271566856
2023-03-26,Taylor_Swift,39656,6,3,normal,45002.0,30690.0,55451.0,11202.321961689078
2023-03-27,Taylor_Swift,56117,0,3,normal,39656.0,56126.0,55449.71428571428,11202.232094755493
2023-03-28,Taylor_Swift,71808,1,3,normal,56117.0,64841.0,56445.0,12419.092371560047
2023-03-29,Taylor_Swift,53517,2,3,normal,71808.0,51578.0,56722.0,12313.620669811438
2023-03-30,Taylor_Swift,54259,3,3,normal,53517.0,72171.0,54163.142857142855,10257.61540561609
2023-03-31,Taylor_Swift,69066,4,3,normal,54259.0,58783.0,55632.142857142855,11668.750196266315
2023-04-01,Taylor_Swift,36520,5,4,normal,69066.0,45002.0,54420.42857142857,13285.046065121098
2023-04-02,Taylor_Swift,35527,6,4,normal,36520.0,39656.0,53830.57142857143,14115.549733741267
2023-04-03,Taylor_Swift,65557,0,4,normal,35527.0,56117.0,55179.142857142855,14804.522523298932
2023-04-04,Taylor_Swift,55874,1,4,normal,65557.0,71808.0,52902.857142857145,12927.599176807726
2023-04-05,Taylor_Swift,54755,2,4,normal,55874.0,53517.0,53079.71428571428,12945.856708027133
2023-04-06,Taylor_Swift,57913,3,4,normal,54755.0,54259.0,53601.71428571428,13074.362848902843
2023-04-07,Taylor_Swift,35178,4,4,declining,57913.0,69066.0,48760.57142857143,12661.399670615367
2023-04-08,Taylor_Swift,195725,5,4,viral,35178.0,36520.0,71504.14285714286,55960.830999395075
2023-04-09,Taylor_Swift,25860,6,4,declining,195725.0,35527.0,70123.14285714286,57104.24747608119
2023-04-10,Taylor_Swift,422524,0,4,viral,25860.0,65557.0,121118.42857142857,144641.65535195026
2023-04-11,Taylor_Swift,50664,1,4,normal,422524.0,55874.0,120374.14285714286,145046.17890799296
2023-04-12,Taylor_Swift,67366,2,4,normal,50664.0,54755.0,122175.71428571429,144170.98400708585
2023-04-13,Taylor_Swift,54588,3,4,normal,67366.0,57913.0,121700.71428571429,144423.2547511125
2023-04-14,Taylor_Swift,62948,4,4,normal,54588.0,35178.0,125667.85714285714,142011.73241957687
2023-04-15,Taylor_Swift,32840,5,4,declining,62948.0,195725.0,102398.57142857143,141964.07002108797
2023-04-16,Taylor_Swift,33564,6,4,declining,32840.0,25860.0,103499.14285714286,141300.12359445944
2023-04-17,Taylor_Swift,68941,0,4,normal,33564.0,422524.0,52987.28571428572,15009.004771739672
2023-04-18,Taylor_Swift,58669,1,4,normal,68941.0,50664.0,54130.857142857145,15107.124571192637
2023-04-19,Taylor_Swift,52075,2,4,normal,58669.0,67366.0,51946.42857142857,13934.410175977684
2023-04-20,Taylor_Swift,58527,3,4,normal,52075.0,54588.0,52509.142857142855,14136.926887040656
2023-04-21,Taylor_Swift,69246,4,4,normal,58527.0,62948.0,53408.857142857145,15080.906575629528
2023-04-22,Taylor_Swift,34076,5,4,declining,69246.0,32840.0,53585.42857142857,14804.648468833124
2023-04-23,Taylor_Swift,37790,6,4,declining,34076.0,33564.0,54189.142857142855,13911.34047493383
2023-04-24,Taylor_Swift,52452,0,4,normal,37790.0,68941.0,51833.57142857143,12299.808411206674
2023-04-25,Taylor_Swift,45191,1,4,declining,52452.0,58669.0,49908.142857142855,12104.830074927426
2023-04-26,Taylor_Swift,58155,2,4,normal,45191.0,52075.0,50776.71428571428,12497.972738465969
2023-04-27,Taylor_Swift,46612,3,4,declining,58155.0,58527.0,49074.57142857143,12070.575930158637
2023-04-28,Taylor_Swift,55701,4,4,normal,46612.0,69246.0,47139.57142857143,8990.79408538122
2023-04-29,Taylor_Swift,26441,5,4,declining,55701.0,34076.0,46048.857142857145,11063.849743324847
2023-04-30,Taylor_Swift,30665,6,4,declining,26441.0,37790.0,45031.0,12217.84715078776
2023-05-01,Taylor_Swift,52650,0,5,normal,30665.0,52452.0,45059.28571428572,12238.103430329438
2023-05-02,Taylor_Swift,64530,1,5,normal,52650.0,45191.0,47822.0,14284.550442115587
2023-05-03,Taylor_Swift,56485,2,5,normal,64530.0,58155.0,47583.42857142857,14095.912845658217
2023-05-04,Taylor_Swift,55581,3,5,normal,56485.0,46612.0,48864.71428571428,14397.30401515411
2023-05-05,Taylor_Swift,60415,4,5,normal,55581.0,55701.0,49538.142857142855,14872.75995938663
2023-05-06,Taylor_Swift,45691,5,5,declining,60415.0,26441.0,52288.142857142855,11221.845754726191
2023-05-07,Taylor_Swift,32644,6,5,declining,45691.0,30665.0,52570.857142857145,10593.641826249655
2023-05-08,Taylor_Swift,51244,0,5,normal,32644.0,52650.0,52370.0,10605.213843514695
2023-05-09,Taylor_Swift,52370,1,5,normal,51244.0,64530.0,50632.857142857145,9181.812700997578
2023-05-10,Taylor_Swift,71781,2,5,normal,52370.0,56485.0,52818.0,12147.746924156027
2023-05-11,Taylor_Swift,40720,3,5,normal,71781.0,55581.0,50695.0,12861.985746118027
2023-05-12,Taylor_Swift,54086,4,5,normal,40720.0,60415.0,49790.857142857145,12273.83548350722
2023-05-13,Taylor_Swift,41105,5,5,normal,54086.0,45691.0,49135.71428571428,12645.902007031342
2023-05-14,Taylor_Swift,40217,6,5,normal,41105.0,32644.0,50217.57142857143,11246.384202002784
2023-05-15,Taylor_Swift,47814,0,5,normal,40217.0,51244.0,49727.57142857143,11268.90889212696
2023-05-16,Taylor_Swift,55793,1,5,normal,47814.0,52370.0,50216.57142857143,11475.067129174357
2023-05-17,Taylor_Swift,35308,2,5,normal,55793.0,71781.0,45006.142857142855,7716.475392055839
2023-05-18,Taylor_Swift,45677,3,5,normal,35308.0,40720.0,45714.28571428572,7481.4517244164845
2023-05-19,Taylor_Swift,46101,4,5,normal,45677.0,54086.0,44573.57142857143,6542.0188488769045
2023-05-20,Taylor_Swift,34369,5,5,normal,46101.0,41105.0,43611.28571428572,7554.340887073393
2023-05-21,Taylor_Swift,25677,6,5,declining,34369.0,40217.0,41534.142857142855,10184.335756913088
2023-05-22,Taylor_Swift,61957,0,5,normal,25677.0,47814.0,43554.57142857143,12724.030648831154
2023-05-23,Taylor_Swift,48065,1,5,normal,61957.0,55793.0,42450.57142857143,11785.859152068428
2023-05-24,Taylor_Swift,63827,2,5,normal,48065.0,35308.0,46524.71428571428,13682.006111609046
2023-05-25,Taylor_Swift,57305,3,5,normal,63827.0,45677.0,48185.857142857145,14255.781978184676
2023-05-26,Taylor_Swift,72091,4,5,normal,57305.0,46101.0,51898.71428571428,16782.808602002162
2023-05-27,Taylor_Swift,35161,5,5,normal,72091.0,34369.0,52011.857142857145,16647.0546687054
2023-05-28,Taylor_Swift,37751,6,5,normal,35161.0,25677.0,53736.71428571428,13855.011099650435
